longitud,latitud,tipo
-69.29582038461987,-27.038280688859974,P
-69.25180362772987,-27.038280688859974,P
-69.20778687083987,-27.038280688859974,P
-69.16377011394987,-27.038280688859974,P;U
-69.11975335705986,-27.038280688859974,P;U
-69.07573660016986,-27.038280688859974,P;U
-69.03171984327986,-27.038280688859974,P;U
-68.98770308638986,-27.038280688859974,P;U
-68.94368632949985,-27.038280688859974,P;U
-68.89966957260985,-27.038280688859974,P
-68.85565281571985,-27.038280688859974,P
-68.81163605882985,-27.038280688859974,P
-68.76761930193985,-27.038280688859974,P
-68.72360254504984,-27.038280688859974,P
-68.67958578815984,-27.038280688859974,P
-68.63556903126984,-27.038280688859974,P
-68.59155227437984,-27.038280688859974,P
-68.54753551748983,-27.038280688859974,P
-68.50351876059983,-27.038280688859974,P
-68.45950200370983,-27.038280688859974,P
-68.41548524681983,-27.038280688859974,P
-68.37146848992982,-27.038280688859974,P
-70.26418903619992,-26.994263931969975,P
-70.22017227930992,-26.994263931969975,P
-70.17615552241992,-26.994263931969975,P
-70.13213876552992,-26.994263931969975,P
-70.08812200863991,-26.994263931969975,P
-70.04410525174991,-26.994263931969975,P
-70.00008849485991,-26.994263931969975,P
-69.9560717379699,-26.994263931969975,P
-69.9120549810799,-26.994263931969975,P
-69.8680382241899,-26.994263931969975,P
-69.8240214672999,-26.994263931969975,P
-69.7800047104099,-26.994263931969975,P
-69.7359879535199,-26.994263931969975,P
-69.6919711966299,-26.994263931969975,P
-69.64795443973989,-26.994263931969975,P
-69.60393768284989,-26.994263931969975,P
-69.55992092595989,-26.994263931969975,P
-69.51590416906988,-26.994263931969975,P
-69.47188741217988,-26.994263931969975,P
-69.42787065528988,-26.994263931969975,P
-69.38385389839988,-26.994263931969975,P
-69.33983714150988,-26.994263931969975,P
-69.29582038461987,-26.994263931969975,P
-69.25180362772987,-26.994263931969975,P
-69.20778687083987,-26.994263931969975,P
-69.16377011394987,-26.994263931969975,P
-69.11975335705986,-26.994263931969975,P;U;A
-69.07573660016986,-26.994263931969975,P;U
-69.03171984327986,-26.994263931969975,P;U
-68.98770308638986,-26.994263931969975,P;U
-68.94368632949985,-26.994263931969975,P
-68.89966957260985,-26.994263931969975,P
-68.85565281571985,-26.994263931969975,P
-68.81163605882985,-26.994263931969975,P
-68.76761930193985,-26.994263931969975,P
-68.72360254504984,-26.994263931969975,P
-68.67958578815984,-26.994263931969975,P
-68.63556903126984,-26.994263931969975,P
-68.59155227437984,-26.994263931969975,P
-68.54753551748983,-26.994263931969975,P
-68.50351876059983,-26.994263931969975,P
-68.45950200370983,-26.994263931969975,P
-68.41548524681983,-26.994263931969975,P
-68.37146848992982,-26.994263931969975,P
-68.32745173303982,-26.994263931969975,P
-70.22017227930992,-26.950247175079976,P
-70.17615552241992,-26.950247175079976,P
-70.13213876552992,-26.950247175079976,P
-70.08812200863991,-26.950247175079976,P
-70.04410525174991,-26.950247175079976,P
-70.00008849485991,-26.950247175079976,P
-69.9560717379699,-26.950247175079976,P
-69.9120549810799,-26.950247175079976,P
-69.8680382241899,-26.950247175079976,P
-69.8240214672999,-26.950247175079976,P
-69.7800047104099,-26.950247175079976,P
-69.7359879535199,-26.950247175079976,P
-69.6919711966299,-26.950247175079976,P
-69.64795443973989,-26.950247175079976,P
-69.60393768284989,-26.950247175079976,P
-69.55992092595989,-26.950247175079976,P
-69.51590416906988,-26.950247175079976,P
-69.47188741217988,-26.950247175079976,P
-69.42787065528988,-26.950247175079976,P
-69.38385389839988,-26.950247175079976,P
-69.33983714150988,-26.950247175079976,P
-69.29582038461987,-26.950247175079976,P
-69.25180362772987,-26.950247175079976,P
-69.20778687083987,-26.950247175079976,P
-69.16377011394987,-26.950247175079976,P
-69.11975335705986,-26.950247175079976,P;A
-69.07573660016986,-26.950247175079976,P;A
-69.03171984327986,-26.950247175079976,P
-68.98770308638986,-26.950247175079976,P
-68.94368632949985,-26.950247175079976,P
-68.89966957260985,-26.950247175079976,P
-68.85565281571985,-26.950247175079976,P
-68.81163605882985,-26.950247175079976,P
-68.76761930193985,-26.950247175079976,P
-68.72360254504984,-26.950247175079976,P
-68.67958578815984,-26.950247175079976,P
-68.63556903126984,-26.950247175079976,P
-68.59155227437984,-26.950247175079976,P
-68.54753551748983,-26.950247175079976,P
-68.50351876059983,-26.950247175079976,P
-68.45950200370983,-26.950247175079976,P
-68.41548524681983,-26.950247175079976,P
-68.37146848992982,-26.950247175079976,P
-68.32745173303982,-26.950247175079976,P
-70.17615552241992,-26.906230418189978,P
-70.13213876552992,-26.906230418189978,P
-70.08812200863991,-26.906230418189978,P
-70.04410525174991,-26.906230418189978,P
-70.00008849485991,-26.906230418189978,P
-69.9560717379699,-26.906230418189978,P
-69.8680382241899,-26.906230418189978,P
-69.8240214672999,-26.906230418189978,P
-69.7800047104099,-26.906230418189978,P
-69.7359879535199,-26.906230418189978,P
-69.6919711966299,-26.906230418189978,P
-69.64795443973989,-26.906230418189978,P
-69.60393768284989,-26.906230418189978,P
-69.55992092595989,-26.906230418189978,P
-69.51590416906988,-26.906230418189978,P
-69.47188741217988,-26.906230418189978,P
-69.42787065528988,-26.906230418189978,P
-69.38385389839988,-26.906230418189978,P
-69.33983714150988,-26.906230418189978,P
-69.29582038461987,-26.906230418189978,P
-69.25180362772987,-26.906230418189978,P
-69.20778687083987,-26.906230418189978,P
-69.16377011394987,-26.906230418189978,P
-69.11975335705986,-26.906230418189978,P;A
-69.07573660016986,-26.906230418189978,P;A
-69.03171984327986,-26.906230418189978,P
-68.98770308638986,-26.906230418189978,P
-68.94368632949985,-26.906230418189978,P
-68.89966957260985,-26.906230418189978,P
-68.85565281571985,-26.906230418189978,P
-68.81163605882985,-26.906230418189978,P
-68.76761930193985,-26.906230418189978,P
-68.72360254504984,-26.906230418189978,P
-68.67958578815984,-26.906230418189978,P
-68.63556903126984,-26.906230418189978,P
-68.59155227437984,-26.906230418189978,P
-68.54753551748983,-26.906230418189978,P
-68.50351876059983,-26.906230418189978,P
-68.45950200370983,-26.906230418189978,P
-68.41548524681983,-26.906230418189978,P
-68.37146848992982,-26.906230418189978,P
-68.32745173303982,-26.906230418189978,P
-68.28343497614982,-26.906230418189978,P
-70.04410525174991,-26.86221366129998,P
-70.00008849485991,-26.86221366129998,P
-69.9560717379699,-26.86221366129998,P
-69.7800047104099,-26.86221366129998,P
-69.7359879535199,-26.86221366129998,P
-69.6919711966299,-26.86221366129998,P
-69.55992092595989,-26.86221366129998,P
-69.51590416906988,-26.86221366129998,P
-69.47188741217988,-26.86221366129998,P
-69.42787065528988,-26.86221366129998,P
-69.38385389839988,-26.86221366129998,P
-69.33983714150988,-26.86221366129998,P
-69.29582038461987,-26.86221366129998,P
-69.25180362772987,-26.86221366129998,P
-69.20778687083987,-26.86221366129998,P
-69.16377011394987,-26.86221366129998,P
-69.11975335705986,-26.86221366129998,P
-69.07573660016986,-26.86221366129998,P;A
-69.03171984327986,-26.86221366129998,P
-68.98770308638986,-26.86221366129998,P
-68.94368632949985,-26.86221366129998,P
-68.89966957260985,-26.86221366129998,P
-68.85565281571985,-26.86221366129998,P
-68.81163605882985,-26.86221366129998,P
-68.76761930193985,-26.86221366129998,P
-68.72360254504984,-26.86221366129998,P
-68.67958578815984,-26.86221366129998,P
-68.63556903126984,-26.86221366129998,P
-68.59155227437984,-26.86221366129998,P
-68.54753551748983,-26.86221366129998,P
-68.50351876059983,-26.86221366129998,P
-68.45950200370983,-26.86221366129998,P
-68.41548524681983,-26.86221366129998,P
-68.37146848992982,-26.86221366129998,P
-68.32745173303982,-26.86221366129998,P
-69.7359879535199,-26.81819690440998,P
-69.51590416906988,-26.81819690440998,P
-69.47188741217988,-26.81819690440998,P
-69.42787065528988,-26.81819690440998,P
-69.38385389839988,-26.81819690440998,P
-69.33983714150988,-26.81819690440998,P
-69.29582038461987,-26.81819690440998,P
-69.25180362772987,-26.81819690440998,P
-69.20778687083987,-26.81819690440998,P
-69.16377011394987,-26.81819690440998,P
-69.11975335705986,-26.81819690440998,P
-69.07573660016986,-26.81819690440998,P
-69.03171984327986,-26.81819690440998,P
-68.98770308638986,-26.81819690440998,P
-68.81163605882985,-26.81819690440998,P
-68.76761930193985,-26.81819690440998,P
-68.72360254504984,-26.81819690440998,P
-68.67958578815984,-26.81819690440998,P
-68.63556903126984,-26.81819690440998,P
-68.59155227437984,-26.81819690440998,P
-68.54753551748983,-26.81819690440998,P
-68.50351876059983,-26.81819690440998,P
-68.45950200370983,-26.81819690440998,P
-68.41548524681983,-26.81819690440998,P
-68.37146848992982,-26.81819690440998,P
-69.51590416906988,-26.77418014751998,P
-69.47188741217988,-26.77418014751998,P
-69.42787065528988,-26.77418014751998,P
-69.38385389839988,-26.77418014751998,P
-69.33983714150988,-26.77418014751998,P
-69.29582038461987,-26.77418014751998,P
-69.25180362772987,-26.77418014751998,P
-69.20778687083987,-26.77418014751998,P
-69.07573660016986,-26.77418014751998,P
-68.59155227437984,-26.77418014751998,P
-69.47188741217988,-26.730163390629983,P
-69.42787065528988,-26.730163390629983,P
-69.38385389839988,-26.730163390629983,P
-69.33983714150988,-26.730163390629983,P
-69.29582038461987,-26.730163390629983,P
-69.38385389839988,-26.686146633739984,P
-69.33983714150988,-26.686146633739984,P
-69.29582038461987,-26.686146633739984,P
